z[nm],potential[V]
1.183640000000000135e-07,-2.422066872498060963e-01
1.191460000000000532e-07,-2.422066872773912249e-01
1.199280000000000400e-07,-2.422066873049763813e-01
1.207100000000000267e-07,-2.422066873325614544e-01
1.214920000000000135e-07,-2.422066873601466108e-01
1.222740000000000532e-07,-2.422066873877317672e-01
1.230560000000000399e-07,-2.422066874153168681e-01
1.238380000000000267e-07,-2.422066874429020245e-01
1.246200000000000134e-07,-2.422066874704870976e-01
1.254020000000000531e-07,-2.422066874980722540e-01
1.261840000000000399e-07,-2.422066875256574103e-01
1.269660000000000266e-07,-2.422066875532425112e-01
1.277480000000000134e-07,-2.422066875808276953e-01
1.285300000000000531e-07,-2.422066876084127407e-01
1.293120000000000398e-07,-2.422066876359978971e-01
1.300940000000000266e-07,-2.422066876635830535e-01
1.308760000000000133e-07,-2.422066876911681821e-01
1.316580000000000530e-07,-2.422066877187533385e-01
1.324400000000000398e-07,-2.422066877463384393e-01
1.332220000000000265e-07,-2.422066877739235680e-01
1.340040000000000133e-07,-2.422066878015087243e-01
1.347860000000000530e-07,-2.422066878290938252e-01
1.355680000000000397e-07,-2.422066878566789816e-01
1.363500000000000265e-07,-2.422066878842640547e-01
1.371320000000000132e-07,-2.422066879118492111e-01
1.379140000000000529e-07,-2.422066879394343675e-01
1.386960000000000397e-07,-2.422066879670194961e-01
1.394780000000000264e-07,-2.422066879946046525e-01
1.402600000000000132e-07,-2.422066880221897534e-01
1.410420000000000529e-07,-2.422066880497748820e-01
1.418240000000000396e-07,-2.422066880773600384e-01
1.426060000000000264e-07,-2.422066881049451392e-01
1.433880000000000131e-07,-2.422066881325302956e-01
1.441700000000000528e-07,-2.422066881601154242e-01
1.449520000000000396e-07,-2.422066881877005251e-01
1.457340000000000263e-07,-2.422066882152856815e-01
1.465160000000000131e-07,-2.422066882428707824e-01
1.472980000000000528e-07,-2.422066882704559665e-01
1.480800000000000395e-07,-2.422066882980410674e-01
1.488620000000000263e-07,-2.422066883256261682e-01
1.496440000000000131e-07,-2.422066883532113246e-01
1.504260000000000527e-07,-2.422066883807964810e-01
1.512080000000000395e-07,-2.422066884083816096e-01
1.519900000000000263e-07,-2.422066884359667105e-01
1.527720000000000130e-07,-2.422066884635518391e-01
1.535540000000000527e-07,-2.422066884911369955e-01
1.543360000000000395e-07,-2.422066885187220964e-01
1.551180000000000262e-07,-2.422066885463072528e-01
1.559000000000000130e-07,-2.422066885738923814e-01
1.566820000000000526e-07,-2.422066886014774822e-01
1.574640000000000394e-07,-2.422066886290626386e-01
1.582460000000000262e-07,-2.422066886566477950e-01
1.590280000000000129e-07,-2.422066886842329236e-01
1.598100000000000526e-07,-2.422066887118180245e-01
1.605920000000000394e-07,-2.422066887394031531e-01
1.613740000000000261e-07,-2.422066887669883095e-01
1.621560000000000129e-07,-2.422066887945734104e-01
1.629380000000000526e-07,-2.422066888221585668e-01
1.637200000000000393e-07,-2.422066888497436676e-01
1.645020000000000261e-07,-2.422066888773287963e-01
1.652840000000000128e-07,-2.422066889049139526e-01
1.660660000000000525e-07,-2.422066889324991090e-01
1.668480000000000393e-07,-2.422066889600842099e-01
1.676300000000000260e-07,-2.422066889876693385e-01
1.684120000000000128e-07,-2.422066890152544394e-01
1.691940000000000525e-07,-2.422066890428395958e-01
1.699760000000000392e-07,-2.422066890704247522e-01
1.707580000000000260e-07,-2.422066890980098808e-01
1.715400000000000127e-07,-2.422066891255949816e-01
1.723220000000000524e-07,-2.422066891531801103e-01
1.731040000000000392e-07,-2.422066891807652667e-01
1.738860000000000259e-07,-2.422066892083504230e-01
1.746680000000000127e-07,-2.422066892359355239e-01
1.754500000000000524e-07,-2.422066892635206525e-01
1.762320000000000391e-07,-2.422066892911058089e-01
